# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
2,12/22/2017,0.8853,0,0.466,0.534,9,0.9841,0.037,0.677,0.286,0.7712,0,0.428,0.572
16,12/22/2017,0.060746667,0.086,0.765933333,0.148066667,29,0.4939,0.088,0.795,0.117,0,0,1,0
7,12/22/2017,0.394242857,0.092,0.617,0.291,3,0.836,0,0.503,0.497,0.3182,0,0.303,0.697
3,12/22/2017,-0.139466667,0.067333333,0.932666667,0,6,0.9106,0,0.806,0.194,0,0,1,0
1,12/22/2017,0.807,0,0.672,0.328,6,-0.3786,0.155,0.724,0.121,-0.34,0.444,0.556,0
8,12/22/2017,-0.045214286,0.084428571,0.849,0.066714286,10,0.3034,0.112,0.713,0.175,0.4939,0,0.775,0.225
2,12/22/2017,0.36755,0,0.9385,0.0615,1,-0.2033,0.021,0.979,0,0,0,1,0
1,12/22/2017,0,0,1,0,8,-0.739,0.216,0.669,0.116,-0.4404,0.225,0.775,0
9,12/22/2017,-0.266233333,0.090666667,0.889222222,0.020111111,5,-0.4329,0.085,0.872,0.043,-0.2732,0.259,0.741,0
8,12/22/2017,0.1339,0.0675,0.673,0.2595,2,0.8932,0.024,0.791,0.186,0,0,1,0
1,12/22/2017,0.5719,0,0.893,0.107,1,0,0,1,0,0,0,1,0
4,12/22/2017,0.07955,0,0.57575,0.17425,4,0,0,1,0,0,0,1,0
7,12/22/2017,0.365628571,0.024857143,0.773857143,0.201285714,0,0.9534,0.075,0.701,0.224,-0.4019,0.474,0.526,0
8,12/22/2017,0.3154375,0.015625,0.772625,0.21175,4,0.1134,0.041,0.916,0.043,0,0,1,0
7,12/22/2017,-0.1022,0.223428571,0.710714286,0.065857143,7,0.8825,0.096,0.699,0.205,-0.1027,0.279,0.481,0.24
5,12/22/2017,0.27778,0.1358,0.7434,0.1208,3,-0.4773,0.115,0.771,0.114,0,0,1,0
4,12/22/2017,0.556475,0.03275,0.58475,0.3825,12,0.9746,0,0.811,0.189,0.3802,0,0.784,0.216
8,12/22/2017,0.0993125,0.054125,0.83475,0.111,3,0.4588,0,0.81,0.19,0,0,1,0
8,12/22/2017,-0.0362125,0.065125,0.881875,0.053,4,0.8979,0,0.452,0.548,-0.3412,0.256,0.744,0
2,12/22/2017,0.04185,0.1085,0.7575,0.134,2,0.5647,0.038,0.886,0.077,0.296,0,0.577,0.423
5,12/22/2017,0.08808,0,0.8512,0.1488,4,-0.9742,0.17,0.737,0.093,0,0,1,0
0,12/22/2017,0,0,0,0,0,0,0,1,0,0,0,1,0
20,12/22/2017,-0.003061111,0.127277778,0.717444444,0.155444444,0,0.9461,0.084,0.756,0.16,0.4588,0,0.7,0.3
2,12/22/2017,0.2529,0.0585,0.7275,0.2135,2,-0.0451,0.101,0.804,0.095,0,0,1,0
4,12/22/2017,0.118825,0,0.93025,0.06975,34,0.3818,0.031,0.903,0.065,0.1531,0.132,0.694,0.174
1,12/22/2017,0,0,0,0,3,0.0428,0.019,0.959,0.022,0,0,1,0
1,12/22/2017,0,0,1,0,4,0.5093,0.029,0.887,0.084,0,0,1,0
0,12/22/2017,0,0,0,0,2,0.4717,0,0.782,0.218,0,0,1,0
9,12/22/2017,0.2808,0.005888889,0.770222222,0.223888889,3,0.6808,0.087,0.745,0.168,-0.34,0.231,0.769,0
7,12/22/2017,-0.153957143,0.242285714,0.741857143,0.015857143,0,0.9512,0.044,0.801,0.155,0,0,1,0
6,12/22/2017,0.06645,0.0865,0.8275,0.086166667,6,-0.7046,0.12,0.802,0.078,0,0,1,0
50,12/22/2017,0.13267234,0.073765957,0.776617021,0.149574468,75,-0.9854,0.149,0.773,0.077,0,0,1,0
17,12/22/2017,0.03063125,0.0826875,0.758625,0.1585625,3,0,0,1,0,-0.4019,0.231,0.769,0
5,12/22/2017,-0.03816,0.09,0.786,0.124,1,-0.4767,0.062,0.938,0,0,0,1,0
34,12/22/2017,0.32506875,0.035,0.73840625,0.22659375,75,0,0,0,0,-0.4435,0.183,0.817,0
2,12/22/2017,0.42115,0,0.833,0.167,1,0.4003,0,0.77,0.23,0,0,1,0
7,12/22/2017,0.1662,0.093857143,0.800857143,0.105142857,0,0,0,0,0,0.0772,0.06,0.872,0.068
0,12/22/2017,0,0,0,0,1,0,0,1,0,0,0.157,0.686,0.157
6,12/22/2017,-0.034516667,0.083666667,0.839833333,0.0765,1,0,0,1,0,0.6369,0,0.679,0.321
3,12/22/2017,-0.054433333,0.153,0.677,0.17,3,0,0,1,0,0.3612,0,0.706,0.294
3,12/22/2017,-0.0336,0.08275,0.872,0.04525,0,0,0,1,0,0,0,1,0
19,12/22/2017,0.061421053,0.104894737,0.753947368,0.141157895,14,-0.8477,0.188,0.812,0,0,0,1,0
15,12/22/2017,0.116346154,0.140384615,0.736846154,0.122923077,0,0,0,1,0,-0.5106,0.623,0.377,0
2,12/22/2017,0.0386,0.119,0.7475,0.1335,1,0,0,0,0,0,0,1,0
14,12/22/2017,0.12595,0.059071429,0.842142857,0.098785714,0,-0.8588,0.298,0.702,0,-0.6808,0.697,0.303,0
12,12/22/2017,-0.380191667,0.223833333,0.730416667,0.04575,2,-0.9736,0.29,0.654,0.056,0,0,1,0
3,12/22/2017,-0.4005,0.104,0.8695,0.0265,4,-0.4538,0.069,0.908,0.022,0,0,1,0
6,12/22/2017,0.296933333,0.039,0.842166667,0.118666667,2,0.761,0.036,0.86,0.104,-0.4767,0.437,0.563,0
0,12/22/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
1,12/22/2017,0,0,0,0,5,0,0,1,0,-0.2732,0.259,0.741,0
4,12/22/2017,0.1509,0.14575,0.52375,0.3305,1,0.3645,0.113,0.789,0.098,-0.34,0.138,0.862,0
9,12/22/2017,-0.0142,0.061,0.848555556,0.090444444,6,-0.2356,0.104,0.817,0.08,0,0,1,0
12,12/22/2017,0.228928571,0.006285714,0.926428571,0.067285714,3,0,0,1,0,0.6486,0,0.845,0.155
1,12/22/2017,0.636,0,0.606,0.394,6,0,0,1,0,0.3182,0,0.685,0.315
6,12/22/2017,-0.084942857,0.276428571,0.691,0.032571429,0,0,0,1,0,0.5599,0,0.806,0.194
4,12/22/2017,0.0466,0.13775,0.79125,0.071,3,0.4019,0,0.861,0.139,0.508,0,0.233,0.767
4,12/22/2017,0.473775,0.03425,0.84675,0.119,2,0.822,0.046,0.857,0.097,-0.4696,0.505,0.495,0
23,12/22/2017,0.129490909,0.057090909,0.822045455,0.120909091,7,0,0,1,0,0.8708,0,0.778,0.222
0,12/22/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
20,12/22/2017,0.033084211,0.116421053,0.769052632,0.114578947,10,0,0,0,0,-0.1779,0.072,0.928,0
5,12/22/2017,0.45172,0.0098,0.4024,0.5878,3,0.9442,0,0.872,0.128,0,0,1,0
1,12/22/2017,0.4402,0.182,0.493,0.325,2,-0.6817,0.104,0.787,0.108,-0.5994,0.661,0.339,0
4,12/22/2017,0.093566667,0.130333333,0.728333333,0.141333333,0,0.1531,0.069,0.854,0.077,-0.4019,0.31,0.69,0
7,12/22/2017,0.245485714,0.071857143,0.774428571,0.153857143,1,-0.4111,0.065,0.88,0.054,-0.3862,0.344,0.656,0
1,12/22/2017,0.7925,0,0.63,0.37,2,0.9795,0.065,0.646,0.289,0.4019,0,0.526,0.474
10,12/22/2017,0.002666667,0.086,0.844888889,0.069222222,1,0.9678,0.042,0.829,0.129,-0.128,0.209,0.62,0.171
4,12/22/2017,0,0,1,0,3,0,0,0,0,0.4329,0,0.84,0.16
9,12/22/2017,-0.2927,0.411555556,0.424888889,0.052333333,0,0,0,1,0,0.5599,0,0.806,0.194
7,12/22/2017,-0.049671429,0.144571429,0.745714286,0.109714286,0,0.936,0,0.728,0.272,0,0,1,0
9,12/22/2017,-0.1115875,0.08,0.85425,0.065625,8,0.9774,0.045,0.747,0.207,0,0,1,0
4,12/22/2017,-0.1403,0.19075,0.66275,0.14675,7,0.7836,0.055,0.779,0.167,0.25,0,0.882,0.118
12,12/22/2017,0.1785,0.093846154,0.678384615,0.227615385,0,0,0,1,0,0.5599,0,0.806,0.194
3,12/22/2017,0,0.062666667,0.902,0.035666667,0,-0.8707,0.173,0.779,0.047,0.4019,0,0,1
9,12/22/2017,-0.294311111,0.147888889,0.709777778,0.031222222,1,0,0,1,0,-0.1779,0.159,0.841,0
6,12/22/2017,0.25635,0.035666667,0.75,0.214166667,1,0.25,0.048,0.892,0.059,0,0,1,0
3,12/22/2017,0.1606,0.025333333,0.641333333,0.333333333,1,-0.2782,0.175,0.825,0,0,0,1,0
5,12/22/2017,0.1595,0.0914,0.6316,0.277,6,0.8516,0,0.847,0.153,0,0,1,0
19,12/22/2017,0.1492,0.076736842,0.833,0.090157895,2,0.7566,0.026,0.844,0.13,0,0,1,0
25,12/22/2017,0.316291667,0.055541667,0.714833333,0.229625,1,0.5719,0,0.802,0.198,0,0,1,0
4,12/22/2017,0.197833333,0,0.891666667,0.108333333,12,0.8398,0,0.438,0.562,0,0,1,0
0,12/22/2017,0,0,0,0,2,0.1431,0.059,0.863,0.078,0.2263,0,0.725,0.275
2,12/22/2017,0.10775,0.0835,0.857,0.0595,3,0,0,0,0,0.3612,0.077,0.765,0.158
227,12/22/2017,0.088444907,0.082694444,0.794722222,0.122601852,179,0,0,1,0,0,0,1,0
12,12/22/2017,0.119875,0.076833333,0.816333333,0.106833333,52,0,0,0,0,-0.1779,0.162,0.711,0.127
12,12/22/2017,0.059,0.0376,0.8944,0.068,0,-0.7149,0.11,0.89,0,0,0,1,0
2,12/22/2017,0.183775,0,0.898,0.102,5,0,0,1,0,0,0,1,0
3,12/22/2017,0.2456,0.038333333,0.880333333,0.081333333,2,-0.1453,0.04,0.918,0.043,-0.25,0.5,0.5,0
5,12/22/2017,0.14326,0.1856,0.5956,0.2188,6,0,0,0,0,0.743,0,0.769,0.231
8,12/22/2017,-1.25E-05,0.156875,0.7075,0.1355,4,0.9811,0.054,0.753,0.193,0,0,1,0
11,12/22/2017,0.334927273,0.038090909,0.751545455,0.210272727,3,0.93,0,0.676,0.324,0.3802,0,0.278,0.722
36,12/22/2017,0.188061765,0.066176471,0.790676471,0.143088235,128,0.9221,0.074,0.799,0.126,0.2235,0,0.726,0.274
2,12/22/2017,-0.3454,0.426,0.443,0.131,1,0.25,0.06,0.855,0.085,-0.3182,0.078,0.922,0
10,12/22/2017,-0.056666667,0.126,0.786111111,0.087888889,4,-0.5267,0.106,0.894,0,-0.296,0.239,0.761,0
0,12/22/2017,0,0,0,0,3,0,0,1,0,0.128,0,0.842,0.158
9,12/22/2017,0.267522222,0.049111111,0.794,0.156777778,4,-0.3612,0.264,0.597,0.139,0,0,1,0
6,12/22/2017,0.21406,0.0628,0.7874,0.1498,2,-0.0516,0.115,0.775,0.11,0,0,1,0
10,12/22/2017,-0.091355556,0.180555556,0.74,0.079444444,5,-0.8647,0.151,0.849,0,-0.4404,0.196,0.804,0
3,12/22/2017,-0.1468,0.081333333,0.918666667,0,2,0,0,1,0,0,0,1,0
4,12/22/2017,0,0,1,0,11,0.9201,0,0.774,0.226,-0.296,0.423,0.577,0
4,12/22/2017,0.1481,0.0245,0.8995,0.076,11,0.7717,0,0.886,0.114,0,0,1,0
0,12/22/2017,0,0,0,0,0,0,0,1,0,0.0516,0.111,0.769,0.12
12,12/22/2017,0.294208333,0.0545,0.776416667,0.169,11,0.6124,0,0.915,0.085,0.7096,0,0.459,0.541
5,12/22/2017,0.24238,0.1444,0.594,0.2614,3,0,0,1,0,0.7003,0,0.721,0.279
14,12/22/2017,0.115735714,0.072357143,0.830285714,0.097285714,60,0.9412,0.037,0.826,0.137,-0.6841,0.484,0.516,0
15,12/22/2017,-0.022621429,0.051357143,0.8875,0.061285714,4,0.6124,0,0.881,0.119,0.3612,0,0.762,0.238
12,12/22/2017,0.037283333,0.062083333,0.7805,0.1575,5,-0.5106,0.119,0.798,0.083,0,0,1,0
5,12/22/2017,0.24044,0.0588,0.5154,0.4258,8,0,0,0,0,0,0,1,0
1,12/22/2017,0.25,0,0.714,0.286,5,0.9505,0.017,0.826,0.157,0,0,1,0
7,12/22/2017,-0.019677778,0.077111111,0.866,0.056888889,8,0,0,1,0,0.4404,0,0.791,0.209
18,12/22/2017,0.071816667,0.094833333,0.775944444,0.129222222,4,0,0,1,0,-0.7027,0.707,0.293,0
2,12/22/2017,0.17,0,0.8125,0.1875,0,0,0,1,0,0.0772,0.156,0.667,0.178
8,12/22/2017,0.0075875,0.138375,0.69525,0.166375,0,0,0,1,0,-0.6249,0.672,0.328,0
3,12/22/2017,0.494366667,0,0.644333333,0.355666667,0,0,0,0,0,0.4404,0,0.775,0.225
7,12/22/2017,0.41954,0.0142,0.8836,0.1022,3,0,0,1,0,0.7321,0,0.619,0.381
0,12/22/2017,0,0,0,0,1,0.8462,0,0.831,0.169,0,0,1,0
9,12/22/2017,0.201277778,0.025444444,0.804,0.170555556,42,-0.0223,0.115,0.75,0.135,0.3182,0,0.635,0.365
15,12/22/2017,0.167285714,0.028142857,0.749142857,0.222642857,55,0.765,0,0.91,0.09,0,0,1,0
0,12/22/2017,0,0,0,0,3,0,0,1,0,0,0,1,0
0,12/22/2017,0,0,0,0,1,0,0,0,0,0.4019,0,0.828,0.172
5,12/22/2017,0.28396,0,0.713,0.087,25,0.7959,0,0.814,0.186,0,0,1,0
2,12/22/2017,0,0,1,0,7,0,0,0,0,0.5984,0,0.72,0.28
1,12/22/2017,0,0,1,0,1,0,0,0,0,0,0,1,0
6,12/22/2017,0.068516667,0.071333333,0.747666667,0.181,4,0,0,1,0,-0.4019,0.474,0.526,0
18,12/22/2017,0.160761111,0.105222222,0.794833333,0.1,2,0.296,0.079,0.815,0.106,0,0,1,0
12,12/22/2017,0.111783333,0.02075,0.817833333,0.161416667,4,0.3818,0,0.925,0.075,0.3818,0,0.698,0.302
0,12/22/2017,0,0,0,0,4,0.6908,0,0.853,0.147,0.0772,0.106,0.773,0.121
4,12/22/2017,0.309875,0.00875,0.592,0.14925,3,0.717,0,0.899,0.101,0,0,1,0
3,12/21/2017,-0.128,0.086,0.914,0,3,0,0,1,0,0,0,1,0
23,12/21/2017,0.193047619,0.020857143,0.647,0.332142857,6,0,0,1,0,0,0,1,0
5,12/21/2017,0.10162,0.1162,0.763,0.1208,16,-0.7199,0.148,0.782,0.07,0,0,1,0
6,12/21/2017,0.64575,0.007333333,0.703,0.289666667,105,0,0,0,0,0.9025,0.061,0.635,0.304
11,12/21/2017,0.16539,0.0101,0.7309,0.159,8,0,0,1,0,-0.5719,0.552,0.448,0
4,12/21/2017,0.055033333,0.023333333,0.935666667,0.041,17,0,0,0,0,0,0,1,0
11,12/21/2017,0.30594,0.0559,0.8021,0.142,9,-0.5859,0.144,0.808,0.048,0,0,1,0
9,12/21/2017,0.0338875,0.22325,0.64525,0.131625,2,0.6542,0,0.921,0.079,0.6124,0,0.286,0.714
49,12/21/2017,0.191815217,0.051456522,0.796478261,0.152108696,52,0.9949,0.045,0.764,0.191,0,0,1,0
0,12/21/2017,0,0,0,0,1,0,0,0,0,0.7003,0,0.633,0.367
4,12/21/2017,0.1626,0.02875,0.91575,0.0555,4,0.9291,0.058,0.817,0.125,0,0,1,0
4,12/21/2017,-0.164375,0.15,0.71275,0.137,10,0.985,0.044,0.68,0.276,0.5719,0,0.619,0.381
1,12/21/2017,0,0,0,0,8,0.9583,0.011,0.925,0.064,0.0772,0.131,0.719,0.15
1,12/21/2017,0,0,1,0,3,0,0,0,0,0,0,1,0
11,12/21/2017,0.06417,0.1245,0.7184,0.1571,4,0,0,1,0,0,0,1,0
1,12/21/2017,0,0,0,0,4,0,0,1,0,0,0,1,0
7,12/21/2017,0.21365,0.066,0.824,0.110166667,12,0,0,1,0,0.8436,0,0.708,0.292
1,12/21/2017,0,0,1,0,5,0,0,1,0,0.7096,0,0.504,0.496
5,12/21/2017,0.12982,0.149,0.5518,0.2992,1,0,0,1,0,0,0,1,0
0,12/21/2017,0,0,0,0,1,0,0,0,0,0.4404,0,0.775,0.225
11,12/21/2017,0.06148,0.0805,0.7832,0.1363,2,0.9701,0.015,0.808,0.177,0.2263,0,0.678,0.322
9,12/21/2017,0.220722222,0.059333333,0.823222222,0.117444444,8,0.8946,0.011,0.869,0.12,0,0,1,0
7,12/21/2017,-0.214283333,0.162,0.764333333,0.073666667,0,-0.7083,0.16,0.84,0,0.2263,0,0.853,0.147
7,12/21/2017,-0.130116667,0.099,0.819,0.081833333,4,-0.8205,0.156,0.788,0.056,0.2023,0,0.735,0.265
7,12/21/2017,0.1646,0.054285714,0.900857143,0.044857143,1,0.2635,0.07,0.813,0.117,0,0,1,0
8,12/21/2017,0.1399375,0.055125,0.857125,0.087625,1,0.947,0.031,0.819,0.151,0,0,1,0
9,12/21/2017,0.1543,0.074428571,0.824857143,0.100714286,0,0.933,0.028,0.859,0.113,-0.0516,0.375,0.625,0
8,12/21/2017,0.341325,0.058125,0.794875,0.147,12,0.7307,0.08,0.796,0.124,0,0,1,0
1,12/21/2017,0.4738,0,0.808,0.192,2,0.8777,0,0.776,0.224,-0.0516,0.375,0.625,0
0,12/21/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
26,12/21/2017,0.146861538,0.036038462,0.880576923,0.083384615,34,0.9406,0.043,0.781,0.176,0.4404,0,0.408,0.592
11,12/21/2017,0.181045455,0.032636364,0.708090909,0.259181818,2,0.9129,0,0.821,0.179,0.34,0,0.714,0.286
11,12/21/2017,0.2606,0.072363636,0.799181818,0.128636364,8,-0.4137,0.069,0.902,0.029,0,0,1,0
10,12/21/2017,0.06813,0.1314,0.7583,0.11,7,0.6486,0,0.813,0.187,0.6369,0,0.625,0.375
4,12/21/2017,0.238925,0,0.77575,0.22425,1,0.8908,0.029,0.742,0.23,0.0772,0,0.885,0.115
4,12/21/2017,0.496225,0.0155,0.7625,0.222,1,0.9688,0,0.797,0.203,0.6476,0,0.531,0.469
1,12/21/2017,0.5574,0,0.783,0.217,2,0,0,1,0,0,0,1,0
1,12/21/2017,0,0,1,0,0,0,0,1,0,-0.6492,0.515,0.485,0
22,12/21/2017,0.193281818,0.057818182,0.769454545,0.172727273,31,0,0,1,0,-0.2023,0.185,0.615,0.2
7,12/21/2017,0.013483333,0.021333333,0.790833333,0.021166667,6,0.5271,0.035,0.876,0.089,0,0,1,0
10,12/21/2017,0.047725,0.015,0.95125,0.03375,1,0.63,0,0.908,0.092,0,0,1,0
29,12/21/2017,0.22295,0.022178571,0.848357143,0.129428571,5,-0.7216,0.202,0.707,0.091,0,0,1,0
18,12/21/2017,0.300938889,0.037722222,0.692666667,0.214055556,12,0.9845,0,0.864,0.136,0.6705,0,0.683,0.317
35,12/21/2017,0.349570588,0.009088235,0.788264706,0.202676471,339,0.875,0.024,0.856,0.119,0,0,1,0
3,12/21/2017,-0.088133333,0.057666667,0.909333333,0.032666667,5,-0.7616,0.192,0.743,0.065,0,0,1,0
12,12/21/2017,0.103572727,0.032,0.801363636,0.166636364,1,0,0,1,0,0,0,1,0
0,12/21/2017,0,0,0,0,2,0,0,1,0,0.5859,0,0.844,0.156
2,12/21/2017,0.39175,0,0.694,0.306,17,0.7351,0.085,0.67,0.245,0.6114,0,0.862,0.138
3,12/21/2017,0.569433333,0.115,0.581,0.304,0,0,0,1,0,0.0772,0.141,0.703,0.157
2,12/21/2017,0.3879,0,0.766,0.234,3,0.784,0,0.88,0.12,0,0,1,0
13,12/21/2017,0.023466667,0.132416667,0.659583333,0.208166667,24,0.296,0,0.942,0.058,0,0,1,0
19,12/21/2017,0.346152632,0.047,0.800315789,0.152631579,10,0.9179,0,0.892,0.108,0,0,1,0
5,12/21/2017,-0.030075,0.1575,0.7555,0.087,5,0.4404,0,0.805,0.195,0,0,1,0
8,12/21/2017,0.1836125,0.010875,0.795625,0.1935,2,0.2042,0.033,0.923,0.044,-0.296,0.216,0.784,0
10,12/21/2017,0.19227,0.0273,0.7943,0.1784,87,0.9178,0,0.906,0.094,0,0,1,0
63,12/21/2017,0.263975806,0.065241935,0.761758065,0.173032258,118,0.9972,0.087,0.77,0.142,0,0,1,0
2,12/21/2017,0.4084,0,0.5,0.5,8,0.9402,0.04,0.697,0.263,0,0,1,0
49,12/21/2017,0.133689796,0.047795918,0.777040816,0.175183673,96,0.8993,0.054,0.832,0.114,0,0,1,0
2,12/21/2017,0.266,0.024,0.9145,0.0615,1,-0.0258,0.037,0.929,0.035,-0.7506,0.561,0.439,0
0,12/21/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
2,12/21/2017,0,0,0.5,0,0,-0.1901,0.099,0.799,0.102,0.3182,0.216,0.45,0.333
9,12/21/2017,0.357144444,0.03,0.559555556,0.410444444,17,-0.9351,0.085,0.875,0.04,0.4215,0,0.797,0.203
0,12/21/2017,0,0,0,0,5,0.7937,0.064,0.821,0.115,-0.3612,0.217,0.783,0
10,12/21/2017,0.1173,0.0488,0.7689,0.1823,1,0,0,1,0,0,0,1,0
0,12/21/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
4,12/21/2017,0.1619,0,0.8185,0.1815,2,0.7906,0.066,0.659,0.275,0,0,1,0
14,12/21/2017,0.270408333,0.063833333,0.73425,0.201916667,55,0.5822,0.062,0.86,0.078,0.4404,0,0.674,0.326
1,12/21/2017,-0.5719,0.193,0.661,0.146,1,0.9864,0.014,0.824,0.162,0,0,1,0
0,12/21/2017,0,0,0,0,3,0,0,0,0,-0.6808,0.261,0.739,0
3,12/21/2017,0.1204,0,0.889,0.111,1,0.4404,0,0.805,0.195,0,0,1,0
2,12/21/2017,0.3155,0.029,0.883,0.088,2,0,0,1,0,0,0,1,0
3,12/21/2017,-0.147633333,0.090333333,0.842666667,0.067,1,-0.128,0.065,0.903,0.032,0,0,1,0
0,12/21/2017,0,0,0,0,3,0.8218,0.012,0.883,0.105,0,0,1,0
8,12/21/2017,0.4881875,0.040875,0.70375,0.2555,1,0.5399,0,0.954,0.046,0.5023,0.228,0.311,0.461
44,12/21/2017,0.088237209,0.04444186,0.861255814,0.094325581,340,0,0,0,0,0,0,1,0
11,12/21/2017,0.2371,0.016818182,0.866454545,0.116727273,4,-0.0772,0.061,0.882,0.056,0,0,1,0
4,12/21/2017,0.378625,0,0.7855,0.2145,3,-0.3987,0.101,0.824,0.075,0,0,1,0
2,12/21/2017,0,0,1,0,2,0,0,1,0,0.4404,0,0.734,0.266
4,12/21/2017,0.0683,0.05225,0.858,0.09,1,0,0,1,0,0.2732,0,0.87,0.13
4,12/21/2017,-0.185825,0.0935,0.856,0.0505,3,-0.9079,0.148,0.782,0.07,0.4019,0,0.69,0.31
14,12/21/2017,0.083778571,0.094214286,0.702928571,0.203,0,0.7059,0.07,0.802,0.128,-0.5685,0.29,0.71,0
20,12/21/2017,0.122295,0.11865,0.75855,0.12275,0,0.6053,0.093,0.795,0.113,-0.3612,0.204,0.694,0.102
3,12/21/2017,0.0661,0.081333333,0.831,0.087666667,3,0.9202,0.026,0.884,0.089,-0.3182,0.434,0.566,0
17,12/21/2017,0.271288235,0.028,0.774470588,0.197411765,7,0.8797,0.039,0.847,0.114,0,0,1,0
3,12/21/2017,-0.497666667,0.109666667,0.882666667,0.007666667,1,-0.15,0.08,0.835,0.085,0.4019,0,0.597,0.403
6,12/21/2017,-0.065783333,0.235166667,0.696833333,0.068,0,0.4019,0.067,0.84,0.094,0.5538,0,0.359,0.641
6,12/21/2017,-0.079816667,0.2245,0.636166667,0.1395,1,0,0,0,0,-0.5256,0.152,0.848,0
9,12/21/2017,0.138588889,0.029333333,0.778666667,0.080888889,2,0.5328,0,0.875,0.125,0,0,1,0
2,12/21/2017,0.3286,0,0.883,0.117,2,0.2755,0.023,0.936,0.041,0,0,1,0
2,12/21/2017,-0.2418,0.034,0.4535,0.013,3,-0.7698,0.109,0.875,0.016,0.7555,0,0.65,0.35
47,12/21/2017,0.193578049,0.074365854,0.730219512,0.17104878,138,0,0,1,0,0.5859,0,0.774,0.226
4,12/21/2017,0,0,1,0,1,0,0,1,0,0,0,1,0
4,12/21/2017,0.284925,0.14025,0.6955,0.164,30,0,0,0,0,0.8519,0.063,0.605,0.331
2,12/21/2017,0.4623,0,0.8265,0.1735,2,0.4323,0.053,0.831,0.116,0,0,1,0
27,12/21/2017,0.1879875,0.034625,0.830125,0.135291667,2,0.8762,0.08,0.675,0.245,0,0,1,0
1,12/21/2017,0.9837,0,0.84,0.16,1,0.9545,0.091,0.781,0.128,0,0,1,0
2,12/21/2017,0,0,1,0,5,0.883,0.013,0.857,0.13,0,0,1,0
14,12/21/2017,-0.148084615,0.117230769,0.782923077,0.1,30,0.269,0.128,0.736,0.136,-0.5574,0.193,0.743,0.064
2,12/21/2017,-0.47755,0.124,0.856,0.02,5,0.6369,0.032,0.876,0.092,-0.3818,0.394,0.606,0
9,12/21/2017,0.188744444,0.017222222,0.819777778,0.163,3,0.9194,0.054,0.822,0.124,0.3527,0.173,0.634,0.193
0,12/21/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
16,12/21/2017,0.24896875,0.0313125,0.8796875,0.089,8,0,0,1,0,0,0,1,0
5,12/21/2017,0.07224,0,0.9566,0.0434,1,0,0,0,0,0,0,1,0
8,12/21/2017,0.2150375,0.157375,0.58175,0.260875,7,0.9548,0.067,0.734,0.199,-0.4574,0.499,0.501,0
5,12/21/2017,0.00024,0.0936,0.8092,0.0972,7,-0.9493,0.212,0.646,0.141,-0.7253,0.262,0.663,0.075
22,12/21/2017,0.250045455,0.025045455,0.788409091,0.186545455,5,0.9344,0.03,0.838,0.131,-0.3182,0.434,0.566,0
8,12/21/2017,0.362,0,0.821375,0.178625,3,0.5214,0,0.872,0.128,0,0,1,0
0,12/21/2017,0,0,0,0,1,0,0,1,0,0.3832,0,0.793,0.207
3,12/21/2017,0.0176,0.155333333,0.758333333,0.086333333,1,-0.9184,0.138,0.828,0.034,0.6705,0,0.421,0.579
4,12/21/2017,0.198675,0.06325,0.57625,0.1105,11,0.3197,0.083,0.799,0.118,0,0,1,0
5,12/21/2017,0.30544,0.0182,0.9482,0.0336,11,0.4767,0.038,0.901,0.061,-0.5719,0.251,0.749,0
8,12/21/2017,0.4009125,0.113875,0.627625,0.2585,3,0.263,0.044,0.888,0.068,0,0,1,0
0,12/21/2017,0,0,0,0,6,0.5622,0.068,0.854,0.078,0.1027,0.123,0.735,0.142
5,12/21/2017,0.31184,0.0234,0.8834,0.0932,3,-0.4137,0.073,0.927,0,0,0,1,0
2,12/21/2017,0.75765,0,0.3275,0.6725,3,0.9596,0.098,0.741,0.161,0,0,1,0
2,12/21/2017,0.7465,0,0.794,0.206,2,-0.3695,0.16,0.712,0.128,0,0,1,0
0,12/21/2017,0,0,0,0,1,0,0,0,0,-0.3071,0.22,0.78,0
0,12/21/2017,0,0,0,0,2,0.7808,0.073,0.81,0.118,0.5795,0.091,0.653,0.255
2,12/21/2017,0,0,1,0,1,-0.128,0.156,0.711,0.133,0,0,1,0
32,12/21/2017,0.215777419,0.045935484,0.774774194,0.179225806,172,0.443,0,0.917,0.083,0.3851,0.211,0.456,0.334
0,12/21/2017,0,0,0,0,1,0,0,1,0,0.765,0,0.377,0.623
5,12/21/2017,0.29794,0.0096,0.8626,0.1278,14,0.9983,0.053,0.786,0.161,0,0,1,0
6,12/21/2017,0.060566667,0.067833333,0.839,0.093166667,4,-0.8779,0.285,0.63,0.085,-0.3939,0.228,0.772,0
23,12/21/2017,0.271163636,0.052409091,0.819818182,0.127772727,4,-0.1307,0.067,0.873,0.06,0,0,1,0
5,12/21/2017,0,0,1,0,2,0,0,0,0,0.4404,0,0.58,0.42
